"cod identificare fiscala"	"denumire"	"obligatii principale la bugetul de stat"	"obligatii accesorii la bugetul de stat"	"obligatii contestate la bugetul de stat"	"obligatii principale la bugetul asigurarilor sociale"	"obligatii accesorii la bugetul asigurarilor sociale"	"obligatii contesate la bugetul asigurarilor sociale"	"obligatii principale la bugetul asigurarilor de somaj"	"obligatii accesorii la bugetul asigurarilor de somaj"	"obligatii contestate la bugetul asigurarilor de somaj"	"obligatii principale la bugetul de sanatate"	"obligatii accesorii la bugetul de sanatate"	"obligatii contestate la bugetul de sanatate"
"29917118"	"FORADEX DRILLING S.A."	"187366"	"20310"	"0"	"343624"	"67626"	"0"	"16722"	"2143"	"0"	"151765"	"25452"	"0"
"29920199"	"R.C.I. INTERIM SRL"	"3358404"	"876778"	"0"	"1094"	"7806"	"0"	"54"	"379"	"0"	"497"	"3531"	"0"
"29924875"	"EQINOX EXCLUSIV CONCEPT SRL"	"137521"	"23625"	"0"	"5372"	"65"	"0"	"254"	"0"	"0"	"2344"	"31"	"0"
"30084011"	"STAFF SECURITY EXPERT SRL"	"885200"	"40224"	"0"	"409232"	"32430"	"0"	"19250"	"1507"	"0"	"178675"	"14102"	"0"
"29662421"	"CONTIPART TRANS SRL"	"92282"	"2427"	"0"	"1742"	"519"	"0"	"81"	"24"	"0"	"657"	"258"	"0"
"29482633"	"COMAGRO GRAINS SRL"	"37390"	"28872"	"0"	"9695"	"378"	"0"	"461"	"7"	"0"	"4222"	"159"	"0"
"30099560"	"MDA TECHNO CONSTRUCT MODERN SRL"	"659707"	"71658"	"0"	"333445"	"86029"	"0"	"14335"	"3371"	"0"	"134952"	"32046"	"0"
"30108560"	"DANEEL LOGISTIC VENDING SRL"	"36596"	"1864"	"0"	"76617"	"4198"	"0"	"3583"	"176"	"0"	"33505"	"1583"	"0"
"30108609"	"NETZAH GAME SRL"	"160506"	"20365"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29696556"	"ARECA BUSINESS CENTER SRL"	"1667446"	"43171"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29487347"	"BADY MAX EVOLUTION SRL"	"45477"	"0"	"0"	"5264"	"0"	"0"	"243"	"0"	"0"	"2297"	"0"	"0"
"29491550"	"LUMINA SOLAR SRL"	"168499"	"9516"	"0"	"14424"	"991"	"0"	"684"	"42"	"0"	"6248"	"426"	"0"
"29936640"	"PERFECT CARE DISTRIBUTION SRL"	"157215"	"0"	"0"	"27119"	"0"	"0"	"1226"	"0"	"0"	"11835"	"0"	"0"
"30117798"	"CHIMICA AUTOMOTIVE S.A."	"338345"	"0"	"0"	"110195"	"0"	"0"	"4960"	"0"	"0"	"44269"	"0"	"0"
"30119411"	"PROD CONSTRUCT TRADING SRL"	"469024"	"60902"	"0"	"6231"	"575"	"0"	"302"	"14"	"0"	"2713"	"238"	"0"
"30119829"	"OTTO EXPRESS DELIVERY SRL"	"964509"	"195602"	"0"	"0"	"47218"	"0"	"0"	"1700"	"0"	"0"	"12642"	"0"
"29503310"	"BUSINESS BUILDERS MANAGEMENT TRANSPORT SRL"	"514431"	"12315"	"0"	"0"	"5412"	"0"	"0"	"217"	"0"	"0"	"1984"	"0"
"29958266"	"IOSISTAR METAL SRL"	"987012"	"334296"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"30132178"	"PERSPECTIVES CONSTRUCTIONS INVEST SRL"	"196210"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29734307"	"VOG SISTEM GUARD SRL"	"98680"	"4684"	"0"	"43741"	"4437"	"0"	"2060"	"205"	"0"	"18308"	"1774"	"0"
"29973509"	"TWOOI CORPORATION SRL"	"244045"	"23598"	"0"	"54119"	"22617"	"0"	"2043"	"853"	"0"	"20058"	"8155"	"0"
"30133491"	"TAKTIK SISTEM SRL"	"161609"	"75"	"0"	"8573"	"34"	"0"	"405"	"1"	"0"	"3732"	"15"	"0"
"30139443"	"MEDIA GROUP LOGISTIC S.R.L."	"965855"	"446578"	"1340325"	"3308"	"73"	"0"	"151"	"0"	"0"	"1440"	"32"	"0"
"29778621"	"BIOS DIAGNOSTIC MEDICAL SERVICES SRL"	"475137"	"111210"	"0"	"974776"	"239009"	"0"	"32058"	"7910"	"0"	"382620"	"91035"	"0"
"29520818"	"MONTE CALM CASINO SRL"	"5405462"	"703275"	"0"	"507984"	"56051"	"0"	"13167"	"2212"	"0"	"112322"	"18967"	"0"
"29529310"	"SOCIEDAD ANÓNIMA DE OBRAS Y SERVICIOS,COPASA OURENSE SPANIA- SUCURSALA BUCURESTI ROMANIA"	"345622"	"16239"	"0"	"9"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"0"
"29531647"	"EUROLASER EXPLOITATION SRL"	"45552"	"3557"	"0"	"61028"	"1251"	"0"	"2885"	"53"	"0"	"25897"	"511"	"0"
"30150131"	"GS BET PARIURI SPORTIVE SRL"	"1119490"	"3309"	"0"	"22275"	"1713"	"0"	"1074"	"82"	"0"	"9704"	"722"	"0"
"30150140"	"YMENS TEAMNET SRL"	"872974"	"0"	"0"	"0"	"51"	"0"	"0"	"2"	"0"	"0"	"22"	"0"
"29782738"	"NAGRA GAMING SRL"	"195519"	"4063"	"0"	"13749"	"1490"	"0"	"646"	"68"	"0"	"5466"	"600"	"0"
"29539420"	"PROFESSIONAL RMG SERVICES SRL"	"538390"	"4440"	"0"	"508458"	"4770"	"0"	"23500"	"207"	"0"	"202200"	"1885"	"0"
"29541225"	"LUMBERMAN S.R.L."	"204193"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29542760"	"SESSIO.EU S.R.L."	"409393"	"32"	"0"	"71567"	"71"	"0"	"3367"	"2"	"0"	"31029"	"32"	"0"
"29799730"	"LA BRASSERIE DU PARC SRL"	"58261"	"8"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29812979"	"SPHINX GAMES ARENA SRL"	"99666"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29543897"	"EUROEST PILOT S.R.L."	"191295"	"30886"	"0"	"40958"	"6840"	"0"	"1768"	"295"	"0"	"15968"	"2825"	"0"
"30167478"	"AGRO DANCRIS NORD-EST SRL"	"33292"	"14988"	"0"	"46795"	"8817"	"0"	"2111"	"385"	"0"	"18986"	"3294"	"0"
"30172180"	"CARPATIC MEGACONSTRUCT SRL"	"589235"	"9959"	"0"	"93728"	"2558"	"0"	"4246"	"119"	"0"	"49005"	"1346"	"0"
"29817569"	"CONSTRUCCIONES LUJAN S.A. VALENCIA SUCURSALA BUCURESTI"	"50000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29821349"	"BLACKWATER FORCE SRL"	"73229"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29563533"	"VULCAN VALUE CENTRE SRL"	"313518"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29567969"	"SEMCONSULT TOP SRL"	"0"	"0"	"0"	"61671"	"0"	"0"	"2966"	"0"	"0"	"27506"	"0"	"0"
"30027547"	"MARICONS GPC SRL"	"123865"	"12283"	"0"	"24655"	"1387"	"0"	"1184"	"42"	"0"	"10742"	"582"	"0"
"30181880"	"GOLDBERG TIPO S.R.L."	"1684142"	"494505"	"0"	"33493"	"0"	"0"	"1548"	"0"	"0"	"13340"	"0"	"0"
"30184088"	"NEXT LIBRA PRESS SRL"	"158425"	"41163"	"0"	"458687"	"86533"	"0"	"18029"	"3184"	"0"	"184653"	"33330"	"0"
"30187157"	"WATER AND LEACHATE SOLUTIONS SRL"	"79306"	"14461"	"0"	"12159"	"737"	"0"	"568"	"23"	"0"	"5314"	"307"	"0"
"29841273"	"ANIMPEX ALFA GROUP SRL"	"34052"	"9267"	"0"	"85717"	"22031"	"0"	"3781"	"918"	"0"	"34580"	"8383"	"0"
"30038775"	"GMC PROMOTION & PRINT SRL"	"311719"	"16000"	"0"	"2385"	"707"	"0"	"112"	"27"	"0"	"1038"	"290"	"0"
"30046530"	"ARCA STUDIO CONSTRUCT SRL"	"235793"	"11218"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"30051111"	"EXCLUSIV DECO-LIGHTING SRL"	"188940"	"9859"	"0"	"3711"	"232"	"0"	"175"	"7"	"0"	"1619"	"101"	"0"
"30202826"	"CGE YVAN TRUST SRL"	"1954285"	"482728"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"30208721"	"ACVE PLUS SOFT SRL"	"21446"	"76029"	"0"	"43287"	"2525"	"0"	"1306"	"70"	"0"	"18366"	"977"	"0"
"30209735"	"DOCO PROD INTERNAŢIONAL SRL"	"1915006"	"375214"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"6"	"0"
"29858976"	"FOCUS INSTAL TEHNOLOGY SRL"	"1371019"	"49144"	"0"	"29653"	"818"	"0"	"1377"	"29"	"0"	"12781"	"353"	"0"
"29590244"	"INOVATIV LOGISTIC SRL"	"33394"	"374"	"0"	"30706"	"556"	"0"	"2429"	"11"	"0"	"12135"	"160"	"0"
"29591479"	"RFG VLATOB S.R.L."	"102147"	"0"	"0"	"8909"	"0"	"0"	"404"	"0"	"0"	"3850"	"0"	"0"
"29595608"	"HAJDU VEST COM S.R.L."	"49601"	"331"	"0"	"100404"	"777"	"0"	"4535"	"33"	"0"	"39410"	"299"	"0"
"30058764"	"ONE STAR SECURITY SRL"	"332598"	"0"	"0"	"207555"	"0"	"0"	"9929"	"0"	"0"	"84591"	"0"	"0"
"30067444"	"GREEN SESSION  SRL"	"18204"	"27126"	"0"	"44636"	"880"	"0"	"1270"	"23"	"0"	"18905"	"365"	"0"
"30214588"	"ZAMBILA DRAGODANA SRL"	"2587682"	"614845"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"30214863"	"LIMOFRUCT LOGISTIC SRL"	"140103"	"52536"	"0"	"9431"	"1870"	"0"	"444"	"96"	"0"	"4094"	"799"	"0"
"30220997"	"EKO STORE TOP SRL"	"528080"	"89586"	"0"	"2896"	"880"	"0"	"112"	"28"	"0"	"1061"	"323"	"0"
"28915054"	"SPORT CAPITAL FINANCE SRL"	"17359"	"2036"	"0"	"22497"	"1406"	"0"	"1050"	"70"	"0"	"9815"	"614"	"0"
"28917691"	"LUNA FLEET SERVICES SRL"	"38387"	"7108"	"0"	"14437"	"2045"	"0"	"527"	"83"	"0"	"6313"	"888"	"0"
"29252073"	"ROM ASFALT COM SRL"	"808565"	"0"	"0"	"6509"	"0"	"0"	"309"	"0"	"0"	"2890"	"0"	"0"
"29407100"	"CLUB RESIDENCE-LA CONAC SRL"	"322713"	"25810"	"0"	"158781"	"2562"	"0"	"6262"	"86"	"0"	"66462"	"813"	"0"
"29407216"	"C.P.S. QUALITY INTERNATIONAL EU S.R.L."	"502315"	"35374"	"0"	"504081"	"27284"	"0"	"24139"	"1507"	"0"	"206436"	"13283"	"0"
"29096497"	"SLAG RECYCLING ENTERPRISE SRL"	"164957"	"0"	"0"	"132455"	"0"	"0"	"5905"	"0"	"0"	"55038"	"0"	"0"
"29098080"	"DEFENCE AND SECURITY SERVICES GROUP SRL"	"2648525"	"336333"	"0"	"1607156"	"271525"	"0"	"40870"	"9204"	"0"	"476348"	"94338"	"0"
"29099973"	"VIC INSERO SRL"	"244299"	"1282"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29417236"	"STAF PERFORMER SRL"	"152425"	"47601"	"0"	"268956"	"89071"	"0"	"13011"	"4294"	"0"	"117658"	"38572"	"0"
"29426897"	"XAPT SOLUTIONS SRL"	"71737"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29434156"	"ROMAVET - FISH - FARM SRL"	"140169"	"46993"	"0"	"77867"	"9857"	"0"	"3695"	"408"	"0"	"33215"	"4072"	"0"
"29434164"	"FISH TRANS LOGISTIC SRL"	"66152"	"0"	"0"	"13523"	"0"	"0"	"0"	"0"	"0"	"4943"	"0"	"0"
"29434750"	"SOLOVERDE S.R.L."	"101034"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"28631982"	"SUD-VEST CEREALE S.R.L."	"62681"	"16594"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29108656"	"MIRAJ PIZZA SRL"	"750865"	"34173"	"0"	"127007"	"10719"	"0"	"6010"	"361"	"0"	"55246"	"4070"	"0"
"28925171"	"TEMPLE MSJ SRL"	"4443445"	"1567230"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"28931017"	"VICON ACTIV CONSTRUCT S.R.L."	"95887"	"1608"	"0"	"7220"	"961"	"0"	"339"	"41"	"0"	"3149"	"383"	"0"
"29274110"	"BABACO GAMES SRL"	"175485"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29278367"	"INTERCONS BUSINESS CORPORATION SRL"	"156197"	"0"	"0"	"96374"	"0"	"0"	"4452"	"0"	"0"	"41174"	"0"	"0"
"28939592"	"POWER INTERIM SRL"	"166729"	"18379"	"0"	"342116"	"41737"	"0"	"16325"	"1990"	"0"	"150544"	"18375"	"0"
"28942180"	"OPEN GOV SRL"	"394350"	"132"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"28948329"	"PRONTO MOBILE SRL"	"39219"	"104"	"0"	"31402"	"262"	"0"	"1472"	"13"	"0"	"13138"	"111"	"0"
"29139768"	"MEDITRADE PROJECT SRL"	"186725"	"5688"	"0"	"9630"	"0"	"0"	"375"	"0"	"0"	"3447"	"0"	"0"
"29140614"	"CREATIVE STRATEGY SRL"	"349251"	"13596"	"0"	"44197"	"587"	"0"	"2111"	"20"	"0"	"19259"	"224"	"0"
"29295368"	"JORGE & ESTEFAN TRANSPORTES S.R.L."	"50893"	"1153"	"0"	"0"	"167"	"0"	"0"	"8"	"0"	"0"	"73"	"0"
"29299114"	"AEK SECURITY DIVISION SRL"	"325433"	"12288"	"0"	"0"	"2940"	"0"	"0"	"138"	"0"	"0"	"1206"	"0"
"29300030"	"XIAMEN XIANGFANG TRADE CO LTD XIAMEN - SUCURSALA BUCURESTI"	"44233"	"6866"	"0"	"3938"	"594"	"0"	"187"	"25"	"0"	"4937"	"464"	"0"
"29300804"	"AMBRIEL, URIEL & HANIEL IMPORT EXPORT S.R.L."	"71063"	"33691"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29302902"	"BAWA WOOD INTERNATIONAL SRL"	"1517333"	"437059"	"0"	"11456"	"333"	"0"	"562"	"13"	"0"	"4997"	"145"	"0"
"28970490"	"POLYMARKET CONSTRUCTION S.R.L."	"148074"	"6370"	"0"	"106843"	"5117"	"0"	"6541"	"268"	"0"	"60584"	"2160"	"0"
"29159587"	"VISIONWARE S.R.L."	"33094"	"0"	"0"	"83199"	"0"	"0"	"3702"	"0"	"0"	"35698"	"0"	"0"
"29164451"	"AXA GPL S.R.L."	"60071"	"1214"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29167008"	"MODERN CASA STIL SRL"	"642574"	"6270"	"0"	"23642"	"119"	"0"	"1100"	"2"	"0"	"9584"	"50"	"0"
"29305984"	"PROHEAT INSTALAŢII SRL"	"29088"	"8"	"0"	"69024"	"17"	"0"	"3248"	"0"	"0"	"27685"	"6"	"0"
"29169793"	"BIALEX DISTRIBUTION SRL"	"168225"	"4565"	"0"	"17933"	"405"	"0"	"794"	"17"	"0"	"7788"	"176"	"0"
"29172314"	"MINT FINISHINGS SRL"	"54912"	"0"	"0"	"24319"	"0"	"0"	"1159"	"0"	"0"	"10604"	"0"	"0"
"29318372"	"DIFER IMPEX ORADEA SRL"	"3113568"	"1242102"	"4050955"	"16492"	"2921"	"0"	"720"	"110"	"0"	"6438"	"1160"	"0"
"28995606"	"SIGOB SECURITY SRL"	"462389"	"8945"	"0"	"175801"	"4509"	"0"	"8235"	"212"	"0"	"73089"	"1859"	"0"
"28751040"	"ALU DESIGN CONSTRUCTION CIVILE SRL"	"51582"	"0"	"0"	"141845"	"0"	"0"	"6677"	"0"	"0"	"57872"	"0"	"0"
"28756820"	"GREEN VISION SEVEN SRL"	"2179528"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29331894"	"CRISTIAN GLASS S.R.L."	"483232"	"28002"	"0"	"3827"	"457"	"0"	"181"	"21"	"0"	"1669"	"200"	"0"
"29006931"	"EURO MANAGEMENT & BUSINESS GROUP SRL"	"85005"	"672"	"0"	"10445"	"628"	"0"	"498"	"30"	"0"	"4559"	"276"	"0"
"29189588"	"ALL FRUITS FRESH PRODUCT SRL"	"278760"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29190140"	"C&A FRACHT TRANSPORT LOGISTIK SRL"	"10504"	"326"	"0"	"28255"	"585"	"0"	"777"	"13"	"0"	"12128"	"264"	"0"
"29193244"	"GAMA LIGHT TRADING SRL"	"32113"	"2482"	"0"	"66873"	"14131"	"0"	"2464"	"513"	"0"	"25973"	"5244"	"0"
"29195318"	"AGUAVIVA S.R.L."	"7034644"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29018219"	"ZNC AGROTOP SRL"	"23539762"	"7393525"	"0"	"1224"	"0"	"0"	"58"	"0"	"0"	"535"	"0"	"0"
"28810473"	"DALLIANCE C.L.V. S.R.L."	"137623"	"154198"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"28824967"	"COMPANIA DE PAZA STANDARD SECURITY SRL"	"756494"	"94629"	"0"	"365006"	"97594"	"0"	"13670"	"1688"	"0"	"132220"	"28862"	"0"
"29205365"	"AVERSA MANUFACTURING SRL"	"1969581"	"57828"	"0"	"2156694"	"173960"	"0"	"94205"	"7553"	"0"	"864858"	"68810"	"0"
"29019605"	"MAGNUM EXPERT BUILDING SRL"	"200990"	"45"	"0"	"0"	"139"	"0"	"0"	"5"	"0"	"0"	"54"	"0"
"29025461"	"EDITURA DELFIN S.R.L."	"67083"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29362319"	"NOVAMET REAL SRL"	"1066762"	"343772"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29366868"	"BAC SYSTEM CONSULT&CONSTRUCT SRL"	"123081"	"2498"	"0"	"148765"	"3883"	"0"	"9897"	"189"	"0"	"86515"	"1746"	"0"
"28857026"	"GRUP MEDIA LITERA SRL"	"50383"	"2422"	"0"	"20743"	"704"	"0"	"825"	"28"	"0"	"7061"	"311"	"0"
"28866334"	"REINVENT BUSINESS GENERATION SRL"	"110494"	"8059"	"0"	"226837"	"16314"	"0"	"10430"	"675"	"0"	"94484"	"6234"	"0"
"29384163"	"REMARK VISIO SRL"	"55202"	"636"	"0"	"22058"	"204"	"0"	"842"	"10"	"0"	"7928"	"91"	"0"
"29051606"	"BALKANS ADVERTISING SRL"	"629878"	"26841"	"0"	"31"	"545"	"0"	"216"	"22"	"0"	"2032"	"251"	"0"
"28876753"	"SOFA WORKS S.R.L."	"21074"	"52602"	"0"	"0"	"9128"	"0"	"0"	"321"	"0"	"0"	"2701"	"0"
"29231437"	"INTER CEREAL SWINE SRL"	"132628"	"10569"	"0"	"1338"	"224"	"0"	"65"	"0"	"0"	"565"	"102"	"0"
"29237502"	"GEORGE SI CARMEN IMPEX SRL"	"63832"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29239945"	"CEREALTOM 2011 SRL"	"1785342"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29241660"	"DOLO TRANS OLIMPIC SRL"	"21629"	"0"	"0"	"62788"	"0"	"0"	"2950"	"0"	"0"	"27679"	"0"	"0"
"29390211"	"PALEATIV MEDICAL EXPERT S.R.L."	"59608"	"1730"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"29059359"	"EVOLUTION SECURITY SRL"	"62798"	"2"	"0"	"89639"	"141"	"0"	"2449"	"0"	"0"	"36942"	"0"	"0"
"28886323"	"AROSA INDUSTRIES SRL"	"34059"	"0"	"0"	"27620"	"0"	"0"	"889"	"0"	"0"	"11338"	"0"	"0"
"28887310"	"LABORATOARELE REMEDIA SRL"	"0"	"78916"	"0"	"0"	"5648"	"0"	"0"	"115"	"0"	"0"	"1203"	"0"
"28888626"	"ORGANIC LINNEA SRL"	"72940"	"12431"	"0"	"22664"	"2490"	"0"	"962"	"91"	"0"	"9873"	"1020"	"0"
"28894202"	"STORM BET SRL"	"86802"	"293"	"0"	"6349"	"177"	"0"	"246"	"4"	"0"	"2772"	"76"	"0"
"29243105"	"PROAL ALUMINIU INDUSTRY SRL"	"175768"	"15445"	"0"	"345432"	"65444"	"0"	"14291"	"2559"	"0"	"129162"	"23039"	"0"
"29243792"	"ENERGOCONSTRUCŢIA PAROŞENI S.A."	"374202"	"408"	"0"	"168936"	"1071"	"0"	"7472"	"41"	"0"	"71477"	"427"	"0"
"29247220"	"PARIS - MILAN BRANDS S.R.L."	"400130"	"1148"	"0"	"42799"	"874"	"0"	"1961"	"37"	"0"	"17748"	"343"	"0"
"29070357"	"BISCOTTO SRL"	"17773"	"711"	"0"	"24605"	"774"	"0"	"1152"	"35"	"0"	"10205"	"302"	"0"
"29076104"	"MAREEA HOTELS SRL"	"121206"	"3420"	"0"	"35803"	"390"	"0"	"1649"	"17"	"0"	"14825"	"166"	"0"
"28898778"	"BLUE TYC LINE S.R.L."	"116448"	"0"	"0"	"32960"	"0"	"0"	"1555"	"0"	"0"	"14295"	"0"	"0"
"28901130"	"FLENCO EAST EUROPE FLUID SYSTEM SRL"	"293097"	"17556"	"0"	"740300"	"4887"	"0"	"34339"	"223"	"0"	"283403"	"1726"	"0"
"31163881"	"WIK COLECT ALL SRL"	"985892"	"159652"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"31164143"	"ARENA EVENTS SRL"	"55915"	"24886"	"0"	"7404"	"260"	"0"	"348"	"9"	"0"	"3243"	"106"	"0"
"31525710"	"HARMOND OUTSOURCING SERVICES SRL"	"296216"	"32425"	"0"	"97953"	"13116"	"0"	"4502"	"586"	"0"	"39310"	"5338"	"0"
"31730145"	"BURSA EUROPEANA DE INVESTITII - BEIRO SRL"	"138478"	"79266"	"0"	"29419"	"1462"	"0"	"1372"	"76"	"0"	"12504"	"575"	"0"
"31730650"	"EKA PAPER SRL"	"303698"	"0"	"0"	"178008"	"0"	"0"	"8553"	"0"	"0"	"78960"	"0"	"0"
"31740440"	"DIVISION DISTRIBUTION SRL"	"5045947"	"396028"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"31749504"	"COLECT GST - TSM SRL"	"37008"	"13889"	"0"	"39789"	"9804"	"0"	"1698"	"406"	"0"	"15693"	"3786"	"0"
"31308222"	"C.G.G. PROIECTARE & MONTAJ SRL"	"608077"	"136585"	"0"	"87698"	"11262"	"0"	"3898"	"489"	"0"	"37095"	"4633"	"0"
"31312967"	"ACMS CONSTRUCŢII CIVILE SRL"	"17698"	"0"	"0"	"34184"	"0"	"0"	"1607"	"0"	"0"	"14862"	"0"	"0"
"31314542"	"EXCLUSIV VIDEO PRODUCTION SRL"	"2994720"	"442492"	"0"	"1045924"	"180846"	"0"	"32754"	"6585"	"0"	"429505"	"73205"	"0"
"31756897"	"KONKRIT EVOLUTION SRL"	"156011"	"5708"	"0"	"21588"	"1651"	"0"	"938"	"56"	"0"	"8353"	"489"	"0"
"31801726"	"OVIDANMARC SRL"	"237370"	"13013"	"0"	"16670"	"1527"	"0"	"770"	"64"	"0"	"7276"	"605"	"0"
"31826003"	"ARIA PAPER DISTRIBUTION SRL"	"107062"	"0"	"0"	"13447"	"0"	"0"	"628"	"0"	"0"	"5318"	"0"	"0"
"31844514"	"ANNA BEST TAXI SRL"	"20480"	"8170"	"0"	"24122"	"278"	"0"	"1125"	"12"	"0"	"10277"	"121"	"0"
"31855556"	"KIPS TREND SRL"	"2615440"	"739195"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"84"	"0"	"0"
"31861388"	"GRUPUL DE FIRME TCE 3 BRAZI S.A."	"46575"	"0"	"0"	"91604"	"0"	"0"	"4212"	"0"	"0"	"37719"	"0"	"0"
"31861523"	"BIMA INFRASTRUCTURI SRL"	"580328"	"43943"	"0"	"257096"	"10425"	"0"	"17164"	"479"	"0"	"157366"	"4477"	"0"
"31873692"	"SEPATU SRL"	"1500391"	"58558"	"0"	"122516"	"4797"	"0"	"5700"	"220"	"0"	"51757"	"1907"	"0"
"31877309"	"PERLA PACKING SRL"	"230479"	"12017"	"0"	"227"	"14"	"0"	"10"	"0"	"0"	"99"	"4"	"0"
"31880150"	"360 CO - PACKING SRL"	"1112258"	"21971"	"0"	"679891"	"24321"	"0"	"30981"	"1053"	"0"	"270642"	"9413"	"0"
"31166705"	"ALLIANCE FASHION SRL"	"429832"	"2567"	"0"	"0"	"67"	"0"	"0"	"0"	"0"	"0"	"30"	"0"
"31169507"	"DECO MANUFACTURA  SRL"	"195203"	"0"	"0"	"54986"	"0"	"0"	"2448"	"0"	"0"	"23360"	"0"	"0"
"31170250"	"IOANA TOURISM AND LEISURE SRL"	"131540"	"9570"	"0"	"345391"	"66165"	"0"	"15317"	"2645"	"0"	"121494"	"21958"	"0"
"31371548"	"BLITZ TELEVISION SRL"	"50315"	"0"	"0"	"902"	"0"	"0"	"42"	"0"	"0"	"394"	"0"	"0"
"31376774"	"CONSCIENT TRADE SRL"	"6607"	"13510"	"0"	"12576"	"30312"	"0"	"595"	"1227"	"0"	"5508"	"11474"	"0"
"31180041"	"BIER REPUBLIK SRL"	"254518"	"19529"	"0"	"37293"	"3578"	"0"	"1766"	"159"	"0"	"15831"	"1446"	"0"
"31185634"	"ALIAS PUBLISHING SRL"	"127342"	"49596"	"0"	"51872"	"13773"	"0"	"1915"	"541"	"0"	"22817"	"6026"	"0"
"31185847"	"BEBE SUPERMARKET SRL"	"82595"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"31017720"	"ELEMENT CONSTRUCT DESIGN SRL"	"78705"	"31653"	"0"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"7"	"0"
"31022360"	"S.R.C. INTERNATIONAL SRL"	"568209"	"38067"	"0"	"15291"	"51"	"0"	"713"	"0"	"0"	"6618"	"22"	"0"
"31024093"	"TT ELECTRONICS INTEGRATED MANUFACTURING SERVICES SRL"	"1500"	"0"	"0"	"61030"	"0"	"0"	"3577"	"0"	"0"	"41480"	"0"	"0"
"31026396"	"ARTELIER INTERIOR SRL"	"371152"	"8762"	"0"	"37711"	"387"	"0"	"1805"	"19"	"0"	"16636"	"174"	"0"
"31383968"	"ADREM INDUSTRIES SRL"	"434771"	"1191"	"0"	"71103"	"3141"	"0"	"3358"	"146"	"0"	"30620"	"1333"	"0"
"31393090"	"MUTU TRANS INTERNATIONAL SRL"	"35276"	"734"	"0"	"9934"	"891"	"0"	"396"	"34"	"0"	"3839"	"378"	"0"
"31555559"	"MELANIA NEW SRL"	"99322"	"0"	"0"	"252341"	"0"	"0"	"10847"	"0"	"0"	"97267"	"0"	"0"
